code,銘柄名称,市場区分,業種,売買単位,東証上場日
8117,中央自動車工業,スタンダード,卸売業,100,2013-07-16
8118,キング,スタンダード,繊維製品,100,2013-07-16
8119,三栄コーポレーション,スタンダード,卸売業,100,2013-07-16
8123,川辺,スタンダード,卸売業,100,2013-07-16
8125,ワキタ,プライム,卸売業,100,2013-07-16
8127,ヤマトインターナショナル,スタンダード,繊維製品,100,2006-11-17
8129,東邦ホールディングス,プライム,卸売業,100,2002-12-11
8130,サンゲツ,プライム,卸売業,100,1996-12-06
8131,ミツウロコグループホールディングス,スタンダード,卸売業,100,1962-08-02
8132,シナネンホールディングス,プライム,卸売業,100,1963-01-04
8133,伊藤忠エネクス,プライム,卸売業,100,1978-02-01
8135,ゼット,スタンダード,卸売業,100,2013-07-16
8136,サンリオ,プライム,卸売業,100,1982-04-23
8137,サンワテクノス,プライム,卸売業,100,2003-04-28
8138,三京化成,スタンダード,卸売業,100,2013-07-16
8139,ナガホリ,スタンダード,卸売業,100,1988-12-21
8141,新光商事,プライム,卸売業,100,1983-08-02
8142,トーホー,プライム,卸売業,100,2000-11-28
8143,ラピーヌ,スタンダード,繊維製品,100,1990-02-28
8144,デンキョーグループホールディングス,スタンダード,卸売業,100,2013-07-16
8147,トミタ,スタンダード,卸売業,100,2013-07-16
8150,三信電気,プライム,卸売業,100,1985-07-08
8151,東陽テクニカ,プライム,卸売業,100,1985-07-15
8152,ソマール,スタンダード,卸売業,100,1988-10-13
8153,モスフードサービス,プライム,卸売業,100,1988-03-09
8154,加賀電子,プライム,卸売業,100,1986-12-23
8157,都築電気,プライム,情報・通信業,100,1986-01-30
8158,ソーダニッカ,プライム,卸売業,100,1986-02-06
8159,立花エレテック,プライム,卸売業,100,2004-03-04
8160,木曽路,プライム,小売業,100,2000-09-19
8163,ＳＲＳホールディングス,プライム,小売業,100,2013-07-16
8165,千趣会,スタンダード,小売業,100,1988-07-19
8166,タカキュー,スタンダード,小売業,100,1986-11-21
8167,リテールパートナーズ,プライム,小売業,100,2000-03-01
8173,Ｊｏｓｈｉｎ,プライム,小売業,100,1985-12-18
8174,日本瓦斯,プライム,小売業,100,1973-02-01
8179,ロイヤルホールディングス,プライム,小売業,100,1981-08-10
8181,東天紅,スタンダード,小売業,100,1978-10-02
8185,チヨダ,プライム,小売業,100,1985-07-12
8194,ライフコーポレーション,プライム,小売業,100,1983-11-01
8198,マックスバリュ東海,スタンダード,小売業,100,2004-07-30
8200,リンガーハット,プライム,小売業,100,1998-07-07
8202,ラオックスホールディングス,スタンダード,小売業,100,1999-12-16
8203,ＭｒＭａｘＨＤ,プライム,小売業,100,1994-12-16
8207,テンアライド,スタンダード,小売業,100,1992-12-17
8214,ＡＯＫＩホールディングス,プライム,小売業,100,1989-05-30
8217,オークワ,プライム,小売業,100,2001-03-07
8218,コメリ,プライム,小売業,100,1994-09-01
8219,青山商事,プライム,小売業,100,1990-12-12
8225,タカチホ,スタンダード,卸売業,100,2013-07-16
8226,理経,スタンダード,卸売業,100,1988-12-19
8227,しまむら,プライム,小売業,100,1988-12-23
8230,はせがわ,スタンダード,小売業,100,2012-03-29
8233,高島屋,プライム,小売業,100,1949-05-16
8237,松屋,プライム,小売業,100,1961-10-02
8242,エイチ・ツー・オー　リテイリング,プライム,小売業,100,1962-09-21
8244,近鉄百貨店,スタンダード,小売業,100,2013-07-16
8247,大和,スタンダード,小売業,100,2000-03-01
8252,丸井グループ,プライム,小売業,100,1963-04-01
8253,クレディセゾン,プライム,その他金融業,100,1963-07-02
8254,さいか屋,スタンダード,小売業,100,1964-08-10
8255,アクシアル　リテイリング,プライム,小売業,100,2000-03-01
8260,井筒屋,スタンダード,小売業,100,1972-09-01
8267,イオン,プライム,小売業,100,1974-09-10
8273,イズミ,プライム,小売業,100,1987-12-07
8275,フォーバル,スタンダード,卸売業,100,2013-07-16
8276,平和堂,プライム,小売業,100,1990-11-26
8278,フジ,プライム,小売業,100,1997-08-01
8281,ゼビオホールディングス,プライム,小売業,100,1990-05-11
8282,ケーズホールディングス,プライム,小売業,100,2001-02-20
8283,ＰＡＬＴＡＣ,プライム,卸売業,100,2010-03-18
8285,三谷産業,スタンダード,卸売業,100,2014-02-17
8289,Ｏｌｙｍｐｉｃグループ,スタンダード,小売業,100,1996-12-24
8291,日産東京販売ホールディングス,スタンダード,小売業,100,1957-10-01
8303,ＳＢＩ新生銀行,プライム,銀行業,100,2025-12-17
8304,あおぞら銀行,プライム,銀行業,100,2006-11-14
8306,三菱ＵＦＪフィナンシャル・グループ,プライム,銀行業,100,2001-04-01
8308,りそなホールディングス,プライム,銀行業,100,2001-12-11
8309,三井住友トラストグループ,プライム,銀行業,100,2002-01-31
8316,三井住友フィナンシャルグループ,プライム,銀行業,100,2002-12-01
8331,千葉銀行,プライム,銀行業,100,1970-10-01
8334,群馬銀行,プライム,銀行業,100,1969-04-01
8336,武蔵野銀行,プライム,銀行業,100,1969-10-01
8337,千葉興業銀行,プライム,銀行業,100,1972-09-01
8338,筑波銀行,プライム,銀行業,100,1974-04-13
8341,七十七銀行,プライム,銀行業,100,1972-10-02
8343,秋田銀行,プライム,銀行業,100,1973-04-02
8344,山形銀行,プライム,銀行業,100,1973-10-15
8345,岩手銀行,プライム,銀行業,100,1973-04-02
8346,東邦銀行,プライム,銀行業,100,1973-04-02
8349,東北銀行,スタンダード,銀行業,100,1997-03-14
8354,ふくおかフィナンシャルグループ,プライム,銀行業,100,2007-04-02
8358,スルガ銀行,プライム,銀行業,100,1963-11-15
8359,八十二長野銀行,プライム,銀行業,100,1971-10-01
8360,山梨中央銀行,プライム,銀行業,100,1972-10-02
8361,大垣共立銀行,プライム,銀行業,100,1973-10-11
8362,福井銀行,プライム,銀行業,100,1972-10-02
8364,清水銀行,プライム,銀行業,100,1983-10-26
8365,富山銀行,スタンダード,銀行業,100,2014-10-02
8366,滋賀銀行,プライム,銀行業,100,1987-10-01
8367,南都銀行,プライム,銀行業,100,1987-12-01
8368,百五銀行,プライム,銀行業,100,1973-04-02
8370,紀陽銀行,プライム,銀行業,100,2013-10-01
8377,ほくほくフィナンシャルグループ,プライム,銀行業,100,2003-09-26
8381,山陰合同銀行,プライム,銀行業,100,1985-10-01
8383,鳥取銀行,スタンダード,銀行業,100,2000-03-01
8386,百十四銀行,プライム,銀行業,100,1972-10-02
8387,四国銀行,プライム,銀行業,100,1973-04-02
8388,阿波銀行,プライム,銀行業,100,1973-04-02
8392,大分銀行,プライム,銀行業,100,1973-04-02
8393,宮崎銀行,プライム,銀行業,100,1986-10-01
8395,佐賀銀行,プライム,銀行業,100,1985-10-01
8399,琉球銀行,プライム,銀行業,100,1983-10-11
8410,セブン銀行,プライム,銀行業,100,2011-12-26
8411,みずほフィナンシャルグループ,プライム,銀行業,100,2003-03-12
8416,高知銀行,スタンダード,銀行業,100,2006-03-01
8418,山口フィナンシャルグループ,プライム,銀行業,100,2006-10-02
8424,芙蓉総合リース,プライム,その他金融業,100,2004-12-07
8425,みずほリース,プライム,その他金融業,100,2004-10-07
8439,東京センチュリー,プライム,その他金融業,100,2003-09-18
8473,ＳＢＩホールディングス,プライム,証券、商品先物取引業,100,2002-02-15
8508,Ｊトラスト,スタンダード,その他金融業,100,2013-07-16
8511,日本証券金融,プライム,その他金融業,100,1950-04-24
8518,日本アジア投資,スタンダード,証券、商品先物取引業,100,2008-06-16
8522,名古屋銀行,プライム,銀行業,100,1988-11-16
8524,北洋銀行,プライム,銀行業,100,2012-10-01
8537,大光銀行,スタンダード,銀行業,100,2008-02-25
8541,愛媛銀行,プライム,銀行業,100,1985-12-02
8542,トマト銀行,スタンダード,銀行業,100,2000-03-01
8544,京葉銀行,プライム,銀行業,100,1973-04-02
8550,栃木銀行,プライム,銀行業,100,1982-10-01
8551,北日本銀行,プライム,銀行業,100,1982-12-15
8558,東和銀行,プライム,銀行業,100,1990-02-01
8562,福島銀行,スタンダード,銀行業,100,1992-10-22
8563,大東銀行,スタンダード,銀行業,100,1992-12-10
8566,リコーリース,プライム,その他金融業,100,1996-01-30
8570,イオンフィナンシャルサービス,プライム,その他金融業,100,1996-12-02
8572,アコム,スタンダード,その他金融業,100,1994-12-15
8584,ジャックス,プライム,その他金融業,100,1976-11-04
8585,オリエントコーポレーション,プライム,その他金融業,100,1977-10-01
8591,オリックス,プライム,その他金融業,100,1971-04-10
8593,三菱ＨＣキャピタル,プライム,その他金融業,100,1985-03-18
8595,ジャフコ　グループ,プライム,証券、商品先物取引業,100,2001-01-29
8596,九州リースサービス,スタンダード,その他金融業,100,2016-11-25
8600,トモニホールディングス,プライム,銀行業,100,2010-04-01
8601,大和証券グループ本社,プライム,証券、商品先物取引業,100,1961-10-02
8604,野村ホールディングス,プライム,証券、商品先物取引業,100,1961-10-02
8609,岡三証券グループ,プライム,証券、商品先物取引業,100,1973-06-01
8613,丸三証券,プライム,証券、商品先物取引業,100,1986-05-01
8614,東洋証券,プライム,証券、商品先物取引業,100,1986-06-03
8616,東海東京フィナンシャル・ホールディングス,プライム,証券、商品先物取引業,100,1987-06-01
8617,光世証券,スタンダード,証券、商品先物取引業,100,1991-02-25
8622,水戸証券,プライム,証券、商品先物取引業,100,1989-04-21
8624,いちよし証券,プライム,証券、商品先物取引業,100,1989-04-27
8628,松井証券,プライム,証券、商品先物取引業,100,2001-08-01
8630,ＳＯＭＰＯホールディングス,プライム,保険業,100,2010-04-01
8697,日本取引所グループ,プライム,その他金融業,100,2013-01-04
8698,マネックスグループ,プライム,証券、商品先物取引業,100,2004-08-02
8699,ＨＳホールディングス,スタンダード,証券、商品先物取引業,100,2013-07-16
8700,丸八証券,スタンダード,証券、商品先物取引業,100,2013-07-16
8704,トレイダーズホールディングス,スタンダード,証券、商品先物取引業,100,2013-07-16
8705,日産証券グループ,スタンダード,証券、商品先物取引業,100,2013-07-16
8706,極東証券,プライム,証券、商品先物取引業,100,2005-04-20
8707,岩井コスモホールディングス,プライム,証券、商品先物取引業,100,2006-02-08
8708,アイザワ証券グループ,プライム,証券、商品先物取引業,100,2013-07-16
8713,フィデアホールディングス,プライム,銀行業,100,2009-10-01
8714,池田泉州ホールディングス,プライム,銀行業,100,2009-10-01
8715,アニコム　ホールディングス,プライム,保険業,100,2010-03-03
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム,保険業,100,2008-04-01
8729,ソニーフィナンシャルグループ,プライム,保険業,100,2025-09-29
8737,あかつき本社,スタンダード,証券、商品先物取引業,100,2013-07-16
8739,スパークス・グループ,プライム,証券、商品先物取引業,100,2013-07-16
8742,小林洋行,スタンダード,証券、商品先物取引業,100,2000-03-15
8746,ｕｎｂａｎｋｅｄ,スタンダード,証券、商品先物取引業,100,2013-07-16
8747,豊トラスティ証券,スタンダード,証券、商品先物取引業,100,2013-07-16
8750,第一ライフグループ,プライム,保険業,100,2010-04-01
8766,東京海上ホールディングス,プライム,保険業,100,2002-04-01
8769,アドバンテッジリスクマネジメント,スタンダード,サービス業,100,2013-07-16
8771,イー・ギャランティ,プライム,その他金融業,100,2011-12-16
8772,アサックス,スタンダード,その他金融業,100,2007-02-14
8783,ａｂｃ,スタンダード,その他金融業,100,2013-07-16
8789,フィンテック　グローバル,スタンダード,その他金融業,100,2005-06-08
8793,ＮＥＣキャピタルソリューション,プライム,その他金融業,100,2005-02-10
8795,Ｔ＆Ｄホールディングス,プライム,保険業,100,2004-04-01
8798,アドバンスクリエイト,プライム,保険業,100,2013-07-16
8801,三井不動産,プライム,不動産業,100,1949-05-30
8802,三菱地所,プライム,不動産業,100,1953-05-11
8803,平和不動産,プライム,不動産業,100,1949-05-16
8804,東京建物,プライム,不動産業,100,1949-05-16
8818,京阪神ビルディング,プライム,不動産業,100,2003-03-24
8830,住友不動産,プライム,不動産業,100,1970-10-01
8835,太平洋興発,スタンダード,卸売業,100,1949-05-16
8836,ＲＩＳＥ,スタンダード,不動産業,100,2013-07-16
8841,テーオーシー,スタンダード,不動産業,100,1983-12-19
8844,コスモスイニシア,スタンダード,不動産業,100,2013-07-16
8848,レオパレス２１,プライム,不動産業,100,2004-03-25
8850,スターツコーポレーション,プライム,不動産業,100,2013-07-16
8860,フジ住宅,プライム,不動産業,100,2003-12-12
8864,空港施設,スタンダード,不動産業,100,1995-12-21
8869,明和地所,スタンダード,不動産業,100,1996-09-18
8871,ゴールドクレスト,スタンダード,不動産業,100,1999-07-23
8876,リログループ,プライム,サービス業,100,2010-06-14
8877,エスリード,プライム,不動産業,100,2001-11-16
8881,日神グループホールディングス,プライム,不動産業,100,2000-06-27
8887,シーラホールディングス,スタンダード,不動産業,100,2013-07-16
8891,ＡＭＧホールディングス,スタンダード,不動産業,100,2002-12-10
8892,エスコン,プライム,不動産業,100,2013-07-16
8894,ＲＥＶＯＬＵＴＩＯＮ,スタンダード,不動産業,100,2013-07-16
8897,ＭＩＲＡＲＴＨホールディングス,プライム,不動産業,100,2003-04-04
8898,センチュリー２１・ジャパン,スタンダード,不動産業,100,2013-07-16
8904,ＡＶＡＮＴＩＡ,スタンダード,不動産業,100,2002-07-23
8908,毎日コムネット,スタンダード,不動産業,100,2013-07-16
8912,エリアクエスト,スタンダード,不動産業,100,2003-02-06
8914,エリアリンク,スタンダード,不動産業,100,2003-08-08
8917,ファースト住建,スタンダード,不動産業,100,2013-07-16
8918,ランド,スタンダード,不動産業,100,2007-02-14
8919,カチタス,プライム,不動産業,100,2017-12-12
8920,東祥,スタンダード,サービス業,100,2013-03-15
8923,トーセイ,プライム,不動産業,100,2006-11-22
8927,明豊エンタープライズ,スタンダード,不動産業,100,2013-07-16
8928,穴吹興産,スタンダード,不動産業,100,2013-07-16
8929,青山財産ネットワークス,スタンダード,不動産業,100,2004-07-15
8931,和田興産,スタンダード,不動産業,100,2013-07-16
8934,サンフロンティア不動産,プライム,不動産業,100,2007-02-26
8935,ＦＪネクストホールディングス,プライム,不動産業,100,2007-03-09
8938,グローム・ホールディングス,グロース,不動産業,100,2013-07-16
8944,ランドビジネス,スタンダード,不動産業,100,2006-09-13
8945,サンネクスタグループ,スタンダード,不動産業,100,2005-09-02
8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード,不動産業,100,2013-07-16
8995,誠建設工業,スタンダード,不動産業,100,2013-07-16
8996,ハウスフリーダム,スタンダード,不動産業,100,2022-12-23
8999,グランディハウス,プライム,不動産業,100,2005-12-06
9001,東武鉄道,プライム,陸運業,100,1949-05-16
9003,相鉄ホールディングス,プライム,陸運業,100,1949-05-16
9005,東急,プライム,陸運業,100,1949-05-16
9006,京浜急行電鉄,プライム,陸運業,100,1949-05-16
9007,小田急電鉄,プライム,陸運業,100,1949-05-16
9008,京王電鉄,プライム,陸運業,100,1949-05-16
9009,京成電鉄,プライム,陸運業,100,1949-05-16
9010,富士急行,プライム,陸運業,100,1950-09-25
9012,秩父鉄道,スタンダード,陸運業,100,2013-07-16
9017,新潟交通,スタンダード,陸運業,100,2000-03-01
9020,東日本旅客鉄道,プライム,陸運業,100,1993-10-26
9021,西日本旅客鉄道,プライム,陸運業,100,1996-10-08
9022,東海旅客鉄道,プライム,陸運業,100,1997-10-08
9023,東京地下鉄,プライム,陸運業,100,2024-10-23
9024,西武ホールディングス,プライム,陸運業,100,2014-04-23
9025,鴻池運輸,プライム,陸運業,100,2013-03-15
9028,ゼロ,スタンダード,陸運業,100,2005-08-02
9029,ヒガシホールディングス,スタンダード,陸運業,100,2011-09-15
9031,西日本鉄道,プライム,陸運業,100,1949-05-16
9033,広島電鉄,スタンダード,陸運業,100,2000-03-01
9034,南総通運,スタンダード,陸運業,100,2013-07-16
9036,東部ネットワーク,スタンダード,陸運業,100,2013-07-16
9037,ハマキョウレックス,プライム,陸運業,100,2001-02-21
9039,サカイ引越センター,プライム,陸運業,100,2006-03-16
9041,近鉄グループホールディングス,プライム,陸運業,100,1949-05-16
9042,阪急阪神ホールディングス,プライム,陸運業,100,1949-05-16
9044,ＮＡＮＫＡＩ,プライム,陸運業,100,2008-03-21
9045,京阪ホールディングス,プライム,陸運業,100,2006-03-22
9046,神戸電鉄,スタンダード,陸運業,100,2013-07-16
9048,名古屋鉄道,プライム,陸運業,100,1954-12-16
9049,京福電気鉄道,スタンダード,陸運業,100,2013-07-16
9051,センコン物流,スタンダード,陸運業,100,2013-07-16
9052,山陽電気鉄道,プライム,陸運業,100,2013-07-16
9057,遠州トラック,スタンダード,陸運業,100,2013-07-16
9059,カンダホールディングス,スタンダード,陸運業,100,2004-03-24
9060,日本ロジテム,スタンダード,陸運業,100,2013-07-16
9063,岡山県貨物運送,スタンダード,陸運業,100,2000-03-01
9064,ヤマトホールディングス,プライム,陸運業,100,1949-05-16
9065,山九,プライム,陸運業,100,1962-03-01
9067,丸運,スタンダード,陸運業,100,1961-10-02
9068,丸全昭和運輸,プライム,陸運業,100,1961-10-02
9069,センコーグループホールディングス,プライム,陸運業,100,1990-02-21
9072,ニッコンホールディングス,プライム,陸運業,100,1970-08-01
9073,京極運輸商事,スタンダード,陸運業,100,2013-07-16
9074,日本石油輸送,スタンダード,陸運業,100,1967-04-12
9075,福山通運,プライム,陸運業,100,1970-11-02
9076,セイノーホールディングス,プライム,陸運業,100,1972-11-01
9081,神奈川中央交通,プライム,陸運業,100,1949-05-16
9082,大和自動車交通,スタンダード,陸運業,100,1949-05-16
9083,神姫バス,スタンダード,陸運業,100,2013-07-16
9087,タカセ,スタンダード,陸運業,100,2013-07-16
9090,ＡＺ－ＣＯＭ丸和ホールディングス,プライム,陸運業,100,2014-04-08
9101,日本郵船,プライム,海運業,100,1949-05-16
9104,商船三井,プライム,海運業,100,1949-07-09
9107,川崎汽船,プライム,海運業,100,1950-01-04
9110,ＮＳユナイテッド海運,プライム,海運業,100,1951-01-23
9115,明海グループ,スタンダード,海運業,100,1949-07-26
9119,飯野海運,プライム,海運業,100,1949-05-16
9127,玉井商船,スタンダード,海運業,100,2013-07-16
9130,共栄タンカー,スタンダード,海運業,100,1961-10-02
9142,九州旅客鉄道,プライム,陸運業,100,2016-10-25
9143,ＳＧホールディングス,プライム,陸運業,100,2017-12-13
9145,ビーイングホールディングス,スタンダード,陸運業,100,2020-12-15
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,プライム,陸運業,100,2022-01-04
9158,シーユーシー,グロース,サービス業,100,2023-06-21
9159,Ｗ　ＴＯＫＹＯ,グロース,サービス業,100,2023-06-29
9160,オンザページ,スタンダード,サービス業,100,2023-06-30
9162,ブリーチ,グロース,サービス業,100,2023-07-05
9163,ナレルグループ,グロース,サービス業,100,2023-07-21
9165,クオルテック,グロース,サービス業,100,2023-07-28
9166,ＧＥＮＤＡ,グロース,サービス業,100,2023-07-28
9168,ライズ・コンサルティング・グループ,グロース,サービス業,100,2023-09-12
9171,栗林商船,スタンダード,海運業,100,1950-04-24
9173,東海汽船,スタンダード,海運業,100,1949-05-16
9193,東京汽船,スタンダード,倉庫・運輸関連業,100,1962-09-21
9201,日本航空,プライム,空運業,100,2012-09-19
9202,ＡＮＡホールディングス,プライム,空運業,100,1975-07-21
9204,スカイマーク,グロース,空運業,100,2022-12-14
9206,スターフライヤー,スタンダード,空運業,100,2011-12-21
9211,エフ・コード,グロース,サービス業,100,2021-12-24
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,グロース,サービス業,100,2021-12-24
9213,セイファート,スタンダード,サービス業,100,2022-02-04
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,グロース,サービス業,100,2022-02-03
9215,ＣａＳｙ,グロース,サービス業,100,2022-02-22
9216,ビーウィズ,プライム,サービス業,100,2022-03-02
9218,メンタルヘルステクノロジーズ,グロース,サービス業,100,2022-03-28
9219,ギックス,グロース,サービス業,100,2022-03-30
9220,エフビー介護サービス,スタンダード,サービス業,100,2022-04-07
9221,フルハシＥＰＯ,スタンダード,サービス業,100,2022-04-21
9223,ＡＳＮＯＶＡ,グロース,サービス業,100,2023-12-25
9225,ブリッジコンサルティンググループ,グロース,サービス業,100,2023-06-26
9227,マイクロ波化学,グロース,サービス業,100,2022-06-24
9229,サンウェルズ,プライム,サービス業,100,2022-06-27
9233,アジア航測,スタンダード,空運業,100,1964-02-17
9235,売れるネット広告社グループ,グロース,サービス業,100,2023-10-23
9236,ジャパンＭ＆Ａソリューション,グロース,サービス業,100,2023-10-24
9237,笑美面,グロース,サービス業,100,2023-10-26
9238,バリュークリエーション,グロース,サービス業,100,2023-11-22
9240,デリバリーコンサルティング,グロース,サービス業,100,2021-07-29
9241,フューチャーリンクネットワーク,グロース,サービス業,100,2021-08-20
9242,メディア総研,グロース,サービス業,100,2021-09-02
9244,デジタリフト,グロース,サービス業,100,2021-09-28
9245,リベロ,グロース,サービス業,100,2021-09-28
9246,プロジェクトホールディングス,グロース,サービス業,100,2021-09-29
9247,ＴＲＥホールディングス,プライム,サービス業,100,2021-10-01
9248,人・夢・技術グループ,スタンダード,サービス業,100,2021-10-01
9249,日本エコシステム,スタンダード,サービス業,100,2021-10-08
9250,ＧＲＣＳ,グロース,サービス業,100,2021-11-18
9251,ＡＢ＆Ｃｏｍｐａｎｙ,グロース,サービス業,100,2021-11-19
9252,ラストワンマイル,グロース,サービス業,100,2021-11-24
9253,スローガン,グロース,サービス業,100,2021-11-25
9254,ラバブルマーケティンググループ,グロース,サービス業,100,2021-12-21
9256,サクシード,グロース,サービス業,100,2021-12-22
9258,ＣＳ－Ｃ,グロース,サービス業,100,2021-12-24
9259,タカヨシホールディングス,グロース,サービス業,100,2021-12-24
9262,シルバーライフ,スタンダード,小売業,100,2017-10-25
9264,ポエック,スタンダード,卸売業,100,2017-11-28
9265,ヤマシタヘルスケアホールディングス,スタンダード,卸売業,100,2017-12-01
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,プライム,小売業,100,2017-12-21
9268,オプティマスグループ,スタンダード,卸売業,100,2017-12-26
9270,バリュエンスホールディングス,グロース,卸売業,100,2018-03-22
9271,和心,グロース,小売業,100,2018-03-29
9272,ブティックス,グロース,サービス業,100,2018-04-03
9273,コーア商事ホールディングス,プライム,卸売業,100,2018-06-21
9274,ＫＰＰグループホールディングス,プライム,卸売業,100,2018-06-26
9278,ブックオフグループホールディングス,プライム,小売業,100,2018-10-01
9279,ギフトホールディングス,プライム,小売業,100,2018-10-19
9301,三菱倉庫,プライム,倉庫・運輸関連業,100,1949-05-16
9302,三井倉庫ホールディングス,プライム,倉庫・運輸関連業,100,1950-04-21
9303,住友倉庫,プライム,倉庫・運輸関連業,100,1950-10-02
9304,澁澤倉庫,プライム,倉庫・運輸関連業,100,1950-12-18
9305,ヤマタネ,プライム,卸売業,100,1950-10-20
9306,東陽倉庫,スタンダード,倉庫・運輸関連業,100,2000-02-15
9307,杉村倉庫,スタンダード,倉庫・運輸関連業,100,2013-07-16
9308,乾汽船,スタンダード,海運業,100,1961-10-02
9310,日本トランスシティ,プライム,倉庫・運輸関連業,100,1961-10-02
9311,アサガミ,スタンダード,倉庫・運輸関連業,100,1961-10-02
9312,ケイヒン,スタンダード,倉庫・運輸関連業,100,1962-09-15
9313,丸八倉庫,スタンダード,倉庫・運輸関連業,100,1963-01-17
9319,中央倉庫,プライム,倉庫・運輸関連業,100,2013-07-16
9322,川西倉庫,スタンダード,倉庫・運輸関連業,100,2013-07-16
9324,安田倉庫,プライム,倉庫・運輸関連業,100,1999-06-09
9325,ファイズホールディングス,スタンダード,倉庫・運輸関連業,100,2017-03-15
9326,関通ホールディングス,グロース,倉庫・運輸関連業,100,2020-03-19
9327,イー・ロジット,スタンダード,倉庫・運輸関連業,100,2021-03-26
9330,揚羽,グロース,サービス業,100,2023-09-21
9331,キャスター,グロース,サービス業,100,2023-10-04
9332,ＮＩＳＳＯホールディングス,プライム,サービス業,100,2023-10-02
9336,大栄環境,プライム,サービス業,100,2022-12-14
9337,トリドリ,グロース,サービス業,100,2022-12-19
9338,ＩＮＦＯＲＩＣＨ,グロース,サービス業,100,2022-12-20
9339,コーチ・エィ,スタンダード,サービス業,100,2022-12-22
9340,アソインターナショナル,スタンダード,サービス業,100,2022-12-23
9341,ＧＥＮＯＶＡ,プライム,サービス業,100,2022-12-23
9342,スマサポ,グロース,サービス業,100,2022-12-29
9343,アイビス,グロース,サービス業,100,2023-03-23
9344,アクシスコンサルティング,グロース,サービス業,100,2023-03-28
9345,ビズメイツ,グロース,サービス業,100,2023-03-30
9346,ココルポート,グロース,サービス業,100,2023-03-31
9347,日本管財ホールディングス,プライム,サービス業,100,2023-04-03
9348,ｉｓｐａｃｅ,グロース,サービス業,100,2023-04-12
9351,東洋埠頭,スタンダード,倉庫・運輸関連業,100,1949-05-16
9353,櫻島埠頭,スタンダード,倉庫・運輸関連業,100,2013-07-16
9355,リンコーコーポレーション,スタンダード,倉庫・運輸関連業,100,1961-10-02
9360,鈴与シンワート,スタンダード,情報・通信業,100,1963-06-10
9361,伏木海陸運送,スタンダード,倉庫・運輸関連業,100,1963-07-17
9362,兵機海運,スタンダード,倉庫・運輸関連業,100,2013-07-16
9363,大運,スタンダード,倉庫・運輸関連業,100,2013-07-16
9364,上組,プライム,倉庫・運輸関連業,100,1971-03-29
9365,トレーディア,スタンダード,倉庫・運輸関連業,100,2013-07-16
9366,サンリツ,スタンダード,倉庫・運輸関連業,100,1999-03-25
9367,大東港運,スタンダード,倉庫・運輸関連業,100,2013-07-16
9368,キムラユニティー,スタンダード,倉庫・運輸関連業,100,2001-10-19
9369,キユーソー流通システム,スタンダード,倉庫・運輸関連業,100,1995-09-28
9376,ユーラシア旅行社,スタンダード,サービス業,100,2013-07-16
9380,東海運,スタンダード,倉庫・運輸関連業,100,2006-03-01
9381,エーアイテイー,プライム,倉庫・運輸関連業,100,2007-03-15
9385,ショーエイコーポレーション,スタンダード,化学,100,2013-07-16
9401,ＴＢＳホールディングス,プライム,情報・通信業,100,1960-10-10
9404,日本テレビホールディングス,プライム,情報・通信業,100,1959-09-15
9405,朝日放送グループホールディングス,プライム,情報・通信業,100,2013-07-16
9408,ＢＳＮメディアホールディングス,スタンダード,情報・通信業,100,2013-07-16
9409,テレビ朝日ホールディングス,プライム,情報・通信業,100,2000-10-03
9412,スカパーＪＳＡＴ,プライム,情報・通信業,100,2007-04-02
9413,テレビ東京ホールディングス,プライム,情報・通信業,100,2010-10-01
9414,日本ＢＳ放送,スタンダード,情報・通信業,100,2014-03-12
9416,ビジョン,プライム,情報・通信業,100,2015-12-21
9417,スマートバリュー,スタンダード,情報・通信業,100,2015-06-16
9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,プライム,情報・通信業,100,2014-12-16
9419,ワイヤレスゲート,スタンダード,情報・通信業,100,2012-07-19
9421,エヌジェイホールディングス,スタンダード,情報・通信業,100,2013-07-16
9423,フォーバル・リアルストレート,スタンダード,情報・通信業,100,2013-07-16
9424,日本通信,プライム,情報・通信業,100,2013-07-16
9425,ＲｅＹｕｕ　Ｊａｐａｎ,スタンダード,情報・通信業,100,2013-07-16
9428,クロップス,スタンダード,情報・通信業,100,2013-03-15
9432,ＮＴＴ,プライム,情報・通信業,100,1987-02-09
9433,ＫＤＤＩ,プライム,情報・通信業,100,1993-09-03
9434,ソフトバンク,プライム,情報・通信業,100,2018-12-19
9435,光通信,プライム,情報・通信業,100,1999-09-02
9436,沖縄セルラー電話,スタンダード,情報・通信業,100,2013-07-16
9438,エムティーアイ,プライム,情報・通信業,100,2013-07-16
9439,エム・エイチ・グループ,スタンダード,サービス業,100,2013-07-16
9441,ベルパーク,スタンダード,情報・通信業,100,2013-07-16
9444,トーシンホールディングス,スタンダード,情報・通信業,100,2013-07-16
9445,フォーバルテレコム,スタンダード,情報・通信業,100,2000-11-28
